Marka,Seri,Yil,Km,Vites,Yakit,Kasa,Garanti,Agir_Hasar,Fiyat,front-hood,front-left-mudguard,front-right-mudguard,front-left-door,front-right-door,rear-left-door,rear-right-door,rear-left-mudguard,rear-right-mudguard,roof
13,34,2023,20752,0,2,0,0,1,1488120,0,0,0,0,0,0,0,0,0,0
13,34,2025,105576,0,2,0,0,1,1436060,0,0,0,0,0,0,0,0,0,0
13,34,2017,112585,0,0,0,0,1,706537,1,2,0,0,0,0,0,3,0,1
13,34,2025,37254,0,2,0,0,1,1606865,0,0,0,0,0,0,0,0,0,0
13,34,2018,18154,1,2,0,0,1,1094615,0,0,0,0,0,0,0,0,0,0
13,34,2018,207018,0,1,0,0,1,622455,0,0,0,0,0,0,0,0,0,0
13,34,2015,149789,0,1,0,0,1,525527,0,0,0,0,0,0,0,0,0,0
13,34,2019,229399,0,1,0,0,1,646502,0,0,0,0,0,0,0,0,0,0
13,34,2017,125193,1,2,0,0,1,747017,0,0,0,0,0,0,0,0,0,0
13,34,2016,100803,1,1,0,0,1,727992,0,0,0,0,0,0,0,0,0,0
13,34,2021,181229,0,0,0,0,1,926927,0,0,0,0,0,0,0,0,0,0
13,34,2019,236648,1,2,0,0,1,628380,0,0,0,0,0,0,0,0,0,0
0,5,2019,188739,0,1,0,0,1,1243152,0,0,3,0,0,0,0,0,2,0
0,5,2020,98720,1,0,0,0,1,1653200,0,0,0,0,0,0,0,0,0,0
0,5,2018,136746,1,2,0,0,1,1098135,0,3,3,0,0,0,3,0,0,3
0,5,2016,100919,0,2,0,0,1,1215202,0,0,2,0,1,0,3,0,0,0
0,5,2023,205212,1,1,0,0,1,1596970,0,0,0,0,2,0,0,0,0,0
0,5,2017,247998,0,1,0,0,1,1040005,0,0,0,0,0,0,0,0,0,0
0,5,2019,242907,1,2,0,0,1,1212732,0,0,0,0,0,0,0,0,0,0
0,5,2015,59096,1,1,0,0,1,1352260,0,0,0,0,0,0,0,0,0,0
0,5,2015,9484,1,0,0,0,1,1468790,0,0,1,0,0,0,0,0,0,0
0,5,2022,239183,1,2,0,0,1,1462042,0,0,0,0,0,0,0,0,0,0
0,5,2018,166441,0,2,0,0,1,1263897,0,0,0,0,2,0,0,0,0,2
0,5,2023,175008,1,1,0,0,1,1514980,0,3,0,0,0,0,0,1,2,3
0,5,2025,51529,1,0,0,0,1,2171177,0,0,0,0,0,0,0,0,0,0
0,5,2020,199310,0,0,0,0,1,1401725,0,0,0,0,0,0,0,0,0,0
0,5,2022,186410,1,2,0,0,1,1511475,0,0,0,0,0,3,1,0,0,0
0,5,2024,110912,1,2,0,0,1,1905220,2,0,1,0,0,0,0,0,0,0
0,5,2025,226215,0,1,0,0,1,1636962,2,0,2,0,1,0,2,0,0,0
0,5,2021,105948,0,0,0,0,1,1602630,2,0,0,3,0,0,1,0,0,0
0,5,2019,132588,1,1,0,0,1,1428530,0,0,2,0,0,0,0,0,0,2
0,5,2024,208647,1,2,0,0,1,1698382,0,0,0,0,0,0,0,0,0,0
0,5,2016,214227,1,1,0,0,1,1044432,0,0,0,0,0,0,0,0,0,0
0,5,2017,34983,0,2,0,0,1,1497542,0,0,0,0,0,0,3,0,0,0
0,5,2021,242632,0,1,0,0,1,1313420,0,0,0,0,2,0,0,0,2,0
0,5,2020,141320,0,1,0,0,1,1546700,0,0,0,0,0,0,0,0,0,0
0,5,2023,119442,1,0,0,0,1,1841395,0,0,0,0,0,0,0,0,0,0
0,5,2020,167888,1,0,0,0,1,1405280,0,0,0,0,0,0,3,0,0,0
0,5,2024,102180,0,1,0,0,1,1964550,0,0,0,0,0,0,0,0,0,0
0,5,2019,84890,1,2,0,0,1,1570275,0,0,0,0,0,0,0,2,0,1
0,5,2015,22829,1,2,0,0,1,1442927,0,0,0,0,0,0,0,0,0,0
0,5,2015,8143,1,2,0,0,1,1404642,0,3,0,0,0,0,0,0,0,0
0,5,2024,241054,1,2,0,0,1,1617365,0,0,0,0,0,0,0,0,0,0
0,5,2025,124184,0,0,0,0,1,1989540,0,0,0,0,0,0,0,0,0,0
0,5,2019,78854,1,1,0,0,1,1622865,0,0,0,0,0,0,0,0,0,0
0,5,2022,54202,0,2,0,0,1,1924495,0,0,0,0,0,0,0,0,0,0
0,5,2018,18166,0,2,0,0,1,1627085,0,0,0,0,0,0,1,2,2,0
0,5,2020,192232,1,0,0,0,1,1419420,0,0,0,0,0,0,0,0,0,0
0,5,2017,183006,1,1,0,0,1,1172485,0,0,0,0,2,0,0,0,0,0
0,5,2015,122319,0,2,0,0,1,1164202,0,0,0,2,0,0,0,0,0,0
0,5,2016,159968,0,1,0,0,1,1180080,0,0,0,0,0,0,0,0,0,0
0,5,2020,223506,0,1,0,0,1,1341235,0,0,0,0,0,0,0,0,0,0
0,5,2016,4719,0,1,0,0,1,1530702,1,0,0,0,0,0,2,0,0,0
0,5,2024,7303,1,2,0,0,1,2201742,0,0,0,0,0,0,0,0,0,0
0,5,2022,85876,0,1,0,0,1,1807810,0,0,2,0,0,1,0,0,0,0
0,5,2021,197592,1,0,0,0,1,1478520,0,0,0,0,0,0,0,1,0,0
0,5,2025,88101,1,0,0,0,1,2079747,0,0,0,0,0,0,0,0,0,0
0,5,2018,142437,0,2,0,0,1,1353907,0,0,0,0,0,0,0,2,0,0
0,5,2015,165726,1,2,0,0,1,1085685,0,0,0,0,0,0,0,0,0,0
0,5,2015,123226,1,2,0,0,1,1161935,0,0,0,2,0,0,0,0,0,0
0,5,2017,86674,0,1,0,0,1,1443315,0,0,0,0,0,0,0,0,0,0
0,5,2023,37292,1,1,0,0,1,2046770,0,0,0,0,0,0,0,0,0,0
0,5,2021,203854,0,1,0,0,1,1470365,0,0,0,0,0,0,0,0,0,0
0,5,2018,109288,0,2,0,0,1,1466780,0,0,0,0,0,0,0,0,0,0
0,5,2019,111292,0,1,0,0,1,1541770,0,0,0,0,0,0,0,0,0,0
0,5,2017,163639,1,0,0,0,1,1250902,0,0,0,0,0,0,0,0,0,0
0,5,2024,239655,0,1,0,0,1,1620862,0,0,0,0,0,0,0,0,0,0
0,5,2016,220524,1,2,0,0,1,1028690,0,0,0,0,0,0,0,0,0,0
0,5,2018,126775,1,1,0,0,1,1423062,0,0,0,0,0,0,0,0,0,0
0,5,2020,132239,1,2,0,0,1,1569402,0,0,0,0,0,0,0,0,0,0
0,5,2023,80067,0,2,0,0,1,1939832,0,0,0,0,0,0,0,0,0,0
0,5,2018,85844,0,2,0,0,1,1525390,0,0,0,0,0,0,0,0,0,0
0,5,2015,157035,0,1,0,0,1,972412,0,2,0,0,0,0,0,2,0,3
0,5,2022,154843,1,1,0,0,1,1642892,0,0,0,0,0,0,2,0,0,0
0,5,2023,142675,0,1,0,0,1,1783312,0,0,0,0,0,0,0,0,0,0
0,5,2021,160842,0,2,0,0,1,1577895,0,0,0,0,0,0,0,0,0,0
0,5,2015,28787,0,1,0,0,1,1428032,0,0,0,0,0,0,0,0,0,0
0,5,2018,59703,1,1,0,0,1,1530742,0,0,2,0,2,0,0,0,0,0
0,5,2019,30201,1,0,0,0,1,1706997,0,0,0,0,0,0,0,2,0,1
0,5,2015,13068,1,0,0,0,1,1467330,0,0,0,0,0,0,0,0,0,0
0,5,2019,189252,1,2,0,0,1,1316870,0,0,0,2,0,0,0,0,0,0
0,5,2015,120709,0,2,0,0,1,1190727,0,0,0,0,0,0,0,1,0,0
0,5,2016,190439,0,2,0,0,1,1103902,0,0,0,0,0,0,0,0,0,0
0,5,2023,17745,0,0,0,0,1,2035637,0,0,2,0,0,2,0,0,0,0
0,5,2015,155934,1,1,0,0,1,1110165,0,0,0,0,0,0,0,0,0,0
0,5,2016,21890,0,2,0,0,1,1525275,0,0,0,0,0,0,0,0,0,0
0,5,2021,45271,0,0,0,0,1,1866822,0,0,0,0,0,0,0,0,0,0
0,5,2024,124489,0,1,0,0,1,1848777,0,0,2,0,0,2,0,0,0,0
0,5,2022,196243,1,2,0,0,1,1569392,0,0,0,0,0,0,0,0,0,0
0,5,2016,209961,0,2,0,0,1,1055097,0,0,0,0,0,0,0,0,0,0
0,5,2016,145484,0,0,0,0,1,1103790,3,2,0,0,0,0,0,0,0,1
0,5,2018,52633,0,1,0,0,1,1608417,0,0,0,0,0,0,0,0,0,0
0,5,2025,90653,0,2,0,0,1,2073367,0,0,0,0,0,0,0,0,0,0
0,5,2024,194631,1,0,0,0,1,1733422,0,0,0,0,0,0,0,0,0,0
0,5,2015,25193,1,0,0,0,1,1437017,0,0,0,0,0,0,0,0,0,0
0,5,2021,84913,0,1,0,0,0,1303288,0,0,2,0,0,0,0,0,0,0
0,5,2016,103787,1,2,0,0,1,1320532,0,0,0,0,0,0,0,0,0,0
0,5,2024,145442,0,2,0,0,1,1848895,0,0,0,0,0,0,0,0,1,0
0,5,2021,240804,1,2,0,0,1,1235490,0,0,0,0,2,1,3,0,0,2
0,5,2025,95375,1,1,0,0,1,1994062,0,0,0,1,0,2,0,0,2,0
0,5,2025,2626,1,2,0,0,1,2203435,0,0,1,0,3,0,1,0,0,0
0,5,2015,1010,0,1,0,0,1,1497475,0,0,0,0,0,0,0,0,0,0
0,5,2018,223570,1,1,0,0,1,1181075,0,0,0,0,0,0,0,0,0,0
0,5,2022,22545,0,2,0,0,1,1853637,0,0,3,0,0,0,3,0,0,0
0,5,2018,23650,1,2,0,0,1,1538375,2,0,0,1,0,0,0,2,0,3
0,5,2017,212710,1,1,0,0,1,1128225,0,0,0,0,0,0,0,0,0,0
0,5,2022,237365,0,0,0,0,1,1466587,0,0,0,0,0,0,0,0,0,0
0,5,2016,74346,1,2,0,0,1,1394135,0,0,0,0,0,0,0,0,0,0
0,5,2018,228691,1,1,0,0,1,1168272,0,0,0,0,0,0,0,0,0,0
0,5,2017,6227,1,1,0,0,1,1644432,0,0,0,0,0,0,0,0,0,0
0,5,2020,32632,0,1,0,0,1,1818420,0,0,0,0,0,0,0,0,0,0
0,5,2019,194684,1,1,0,0,1,1295790,0,1,0,0,0,0,0,0,2,0
0,5,2022,102812,0,2,0,0,1,1802970,0,0,0,0,0,0,0,0,0,0
0,5,2015,152662,1,0,0,0,1,1118345,0,0,0,0,0,0,0,0,0,0
0,5,2024,107439,0,1,0,0,1,1951402,0,0,0,0,0,0,0,0,0,0
0,5,2016,178168,0,2,0,0,1,1104580,2,0,0,0,0,0,0,0,0,0
0,5,2023,25685,1,2,0,0,1,2000787,3,0,0,0,0,0,0,0,0,0
0,5,2023,247310,0,1,0,0,0,1034418,0,0,2,0,1,2,3,0,0,0
0,5,2025,43958,0,0,0,0,1,2047605,0,2,0,2,3,0,0,1,0,0
0,5,2018,182666,0,1,0,0,1,1283335,0,0,0,0,0,0,0,0,0,0
0,5,2024,132920,0,2,0,0,1,1887700,0,0,0,0,0,0,0,0,0,0
0,5,2017,146200,0,2,0,0,1,1287000,0,0,0,0,1,0,0,0,0,0
0,5,2024,9440,0,2,0,0,1,2188900,0,0,0,0,0,0,0,0,0,1
0,5,2016,205878,1,2,0,0,1,1065305,0,0,0,0,0,0,0,0,0,0
0,5,2023,226298,0,2,0,0,1,1574255,0,0,0,0,0,0,0,0,0,0
0,5,2024,104614,0,1,0,0,1,1958465,0,0,0,0,0,0,0,0,0,0
0,5,2024,111030,0,1,0,0,1,1942425,0,0,0,0,0,0,0,0,0,0
0,5,2025,169992,1,2,0,0,1,1875020,0,0,0,0,0,0,0,0,0,0
0,5,2017,151049,1,2,0,0,1,1282377,0,0,0,0,0,0,0,0,0,0
0,5,2023,136832,0,2,0,0,1,1797920,0,0,0,0,0,0,0,0,0,0
0,5,2022,65966,1,1,0,0,1,1895085,0,0,0,0,0,0,0,0,0,0
0,5,2024,155311,0,0,0,0,1,1831722,0,0,0,0,0,0,0,0,0,0
0,5,2017,237061,0,1,0,0,1,1067347,0,0,0,0,0,0,0,0,0,0
0,5,2023,38566,0,1,0,0,1,2043585,0,0,0,0,0,0,0,0,0,0
0,5,2018,129234,1,2,0,0,1,1416915,0,0,0,0,0,0,0,0,0,0
0,5,2024,108500,0,2,0,0,0,1461562,0,0,0,0,0,0,0,0,0,0
0,5,2020,202375,1,2,0,0,1,1394062,0,0,0,0,0,0,0,0,0,0
0,5,2017,190492,1,2,0,0,1,1183770,0,0,0,0,0,0,0,0,0,0
0,5,2016,238226,0,2,0,0,1,984435,0,0,0,0,0,0,0,0,0,0
0,5,2018,107409,1,2,0,0,1,1471477,0,0,0,0,0,0,0,0,0,0
0,5,2018,107757,0,1,0,0,1,1388107,0,0,0,0,1,0,0,0,0,3
0,5,2019,183033,1,2,0,0,1,1362417,0,0,0,0,0,0,0,0,0,0
0,5,2017,226261,0,2,0,0,1,1019347,0,0,0,0,0,3,0,0,0,0
0,5,2015,70251,0,2,0,0,1,1294372,0,0,0,0,0,0,2,0,0,0
0,5,2019,71231,1,2,0,0,1,1641922,0,0,0,0,0,0,0,0,0,0
0,5,2015,15020,0,1,0,0,1,1432450,0,0,0,0,2,0,0,0,0,0
0,5,2019,223557,0,1,0,0,1,1253607,1,0,0,0,0,0,0,0,0,0
0,5,2024,120031,0,0,0,0,1,1919922,0,0,0,0,0,0,0,0,0,0
0,5,2017,43871,1,2,0,0,1,1482822,0,0,0,2,0,0,2,0,0,1
0,5,2021,130887,0,2,0,0,1,1652782,0,0,0,0,0,0,0,0,0,0
0,5,2017,68835,0,0,0,0,1,1487912,0,0,0,0,0,0,0,0,0,0
0,5,2020,117332,1,0,0,0,1,1606670,0,0,0,0,0,0,0,0,0,0
0,5,2022,59522,1,1,0,0,1,1911195,0,0,0,0,0,0,0,0,0,0
0,5,2020,220496,0,2,0,0,1,1348760,0,0,0,0,0,0,0,0,0,0
0,5,2019,150879,1,0,0,0,1,1405302,0,0,0,0,0,1,0,2,0,0
0,5,2025,33939,0,0,0,0,1,2215152,0,0,0,0,0,0,0,0,0,0
0,5,2019,215366,0,1,0,0,1,1281585,0,0,0,0,0,0,0,0,0,0
0,5,2023,179432,0,2,0,0,1,1691420,0,0,0,0,0,0,0,0,0,0
0,5,2020,33016,1,1,0,0,1,1787460,0,0,0,0,2,0,0,0,0,0
0,5,2017,201694,0,1,0,0,1,1155765,0,0,0,0,0,0,0,0,0,0
0,5,2024,169155,1,1,0,0,1,1684612,3,2,0,0,0,0,0,0,1,0
0,5,2020,18623,0,2,0,0,1,1823442,0,0,0,0,0,0,0,0,0,2
0,5,2025,55672,0,1,0,0,1,2123320,0,0,0,0,0,1,2,0,0,0
0,5,2021,238909,0,2,0,0,1,1300227,0,1,0,0,0,0,0,0,3,0
0,5,2015,109901,0,2,0,0,1,1210247,0,1,1,0,0,0,0,0,0,0
0,5,2017,79138,0,2,0,0,1,1462155,0,0,0,0,0,0,0,0,0,0
0,5,2016,67297,0,0,0,0,1,1374257,0,0,0,0,0,0,0,2,1,0
0,5,2024,125955,0,1,0,0,1,1905112,0,0,0,0,0,0,0,0,0,0
0,5,2025,111860,1,2,0,0,1,2020350,0,0,0,0,0,0,0,0,0,0
0,5,2019,155194,0,0,0,0,1,1432015,0,0,0,0,0,0,0,0,0,0
0,5,2021,232801,1,2,0,0,1,1397997,0,0,0,0,0,0,0,0,0,0
0,5,2021,149582,1,0,0,0,1,1606045,0,0,0,0,0,0,0,0,0,0
0,5,2016,18395,0,1,0,0,1,1534012,0,0,0,0,0,0,0,0,0,0
0,5,2020,109520,1,2,0,0,1,1626200,0,0,0,0,0,0,0,0,0,0
0,5,2019,187868,1,1,0,0,1,1297830,1,0,0,0,0,0,1,1,0,2
0,5,2017,229418,0,1,0,0,1,1086455,0,0,0,0,0,0,0,0,0,0
0,5,2024,81681,0,2,0,0,1,2015797,0,0,0,0,0,0,0,0,0,0
0,5,2025,151608,1,2,0,0,1,1845980,0,0,3,0,0,0,0,0,0,0
0,5,2025,132362,1,2,0,0,1,1961595,0,0,0,1,0,0,0,0,0,0
0,5,2018,156832,1,0,0,0,1,1317920,0,2,0,0,0,0,0,0,0,0
0,5,2020,10703,0,2,0,0,1,1768242,0,0,3,0,0,0,2,0,0,0
0,5,2022,180145,0,1,0,0,1,1609637,0,0,0,0,0,0,0,0,0,0
0,5,2025,188640,0,1,0,0,1,1753400,0,0,0,0,0,0,3,0,0,0
0,5,2024,4743,0,2,0,0,1,2208142,0,0,0,0,0,0,0,0,0,0
0,5,2019,14981,1,2,0,0,1,1782547,0,0,0,0,0,0,0,0,0,0
0,5,2025,63639,1,0,0,0,1,1975902,2,2,0,0,0,3,2,0,0,0
0,5,2024,215587,1,2,0,0,1,1531032,0,3,0,3,0,0,0,0,0,0
0,5,2022,13306,1,1,0,0,1,1936735,2,0,2,0,0,0,0,2,0,0
0,5,2025,151489,0,0,0,0,1,1846277,0,0,0,0,0,0,3,0,0,0
0,5,2018,197278,0,1,0,0,1,1186805,2,0,2,0,0,0,0,0,0,0
0,5,2018,138940,0,1,0,0,1,1392650,0,0,0,0,0,0,0,0,0,0
0,5,2016,215898,0,2,0,0,1,1040255,0,0,0,0,0,0,0,0,0,0
0,5,2018,125097,0,1,0,0,1,1427257,0,0,0,0,0,0,0,0,0,0
0,5,2023,59061,0,0,0,0,1,1992347,0,0,0,0,0,0,0,0,0,0
0,5,2023,87966,0,2,0,0,1,1920085,0,0,0,0,0,0,0,0,0,0
0,5,2023,111048,0,0,0,0,1,1862380,0,0,0,0,0,0,0,0,0,0
0,5,2016,46157,0,2,0,0,1,1389607,0,0,0,0,0,3,0,0,0,0
0,5,2019,61243,1,1,0,0,0,1250169,0,0,0,0,0,0,0,0,0,0
0,5,2025,44221,0,1,0,0,0,1619585,0,2,0,0,0,0,0,0,0,0
0,5,2015,173395,0,0,0,0,1,1066512,0,0,0,0,0,0,0,0,0,0
0,5,2019,18128,0,2,0,0,1,1699680,0,0,0,0,0,3,0,0,0,0
0,5,2020,24860,1,1,0,0,1,1837850,0,0,0,0,0,0,0,0,0,0
0,5,2018,118941,0,2,0,0,1,1442647,0,0,0,0,0,0,0,0,0,0
0,5,2015,207062,1,2,0,0,1,974845,0,0,0,0,1,0,0,0,0,0
0,5,2017,197316,1,2,0,0,1,1084210,1,0,0,0,0,0,0,3,0,0
0,5,2019,67703,1,2,0,0,1,1650742,0,0,0,0,0,0,0,0,0,0
0,5,2021,50371,1,0,0,0,1,1854072,0,0,0,0,0,0,0,0,0,0
0,5,2021,81945,0,1,0,0,1,1745137,0,0,2,0,0,0,0,0,0,0
0,5,2018,155818,0,2,0,0,1,1350455,0,0,0,0,0,0,0,0,0,0
0,5,2019,3066,1,1,0,0,1,1812335,0,0,0,0,0,0,0,0,0,0
0,5,2019,192457,1,2,0,0,1,1338857,0,0,0,0,0,0,0,0,0,0
0,5,2016,72535,0,2,0,0,1,1346162,0,2,0,0,1,0,1,0,0,1
0,6,2018,222077,0,0,0,0,1,1184807,0,0,0,0,0,0,0,0,0,0
0,6,2020,221242,0,0,0,0,1,1264395,0,0,0,1,0,3,0,0,0,0
0,6,2016,101001,1,1,0,0,1,1327497,0,0,0,0,0,0,0,0,0,0
0,6,2018,231601,1,1,0,0,1,1160997,0,0,0,0,0,0,0,0,0,0
0,6,2022,113342,1,2,0,0,1,1776645,0,0,0,0,0,0,0,0,0,0
0,6,2017,131800,0,1,0,0,1,1330500,0,0,0,0,0,0,0,0,0,0
0,6,2020,246083,1,1,0,0,1,1254792,0,0,0,0,0,0,2,0,0,0
0,6,2020,5048,0,0,0,0,1,1879880,0,0,0,0,0,0,1,0,0,0
0,6,2015,129189,0,2,0,0,1,1147027,0,0,0,0,0,0,0,2,0,0
0,6,2022,241310,1,2,0,0,1,1449225,0,0,0,1,0,0,0,0,0,0
0,6,2024,120480,1,0,0,0,1,1888800,0,2,0,0,0,0,0,0,0,0
0,6,2019,57480,0,0,0,0,1,1676300,0,0,0,0,0,0,0,0,0,0
0,6,2023,150486,0,2,0,0,1,1651285,0,2,3,1,0,0,0,0,0,0
0,6,2022,186211,1,2,0,0,1,1594472,0,0,0,0,0,0,0,0,0,0
0,6,2024,36730,0,0,0,0,1,2128175,0,0,0,0,0,0,0,0,0,0
0,6,2025,190477,0,0,0,0,1,1808807,0,1,0,0,0,0,1,0,0,0
0,6,2022,172930,1,0,0,0,1,1627675,0,0,0,0,0,0,0,0,0,0
0,6,2017,178098,1,2,0,0,1,1214755,0,0,0,0,0,0,0,0,0,0
0,6,2018,8538,0,1,0,0,1,1688655,0,0,0,2,0,0,0,0,0,0
0,6,2016,137714,0,0,0,0,1,1235715,0,0,0,0,0,0,0,0,0,0
0,6,2015,42667,0,1,0,0,1,1393332,0,0,0,0,0,0,0,0,0,0
0,6,2015,109571,0,2,0,0,1,1226072,0,0,0,0,0,0,0,0,0,0
0,6,2017,162868,1,2,0,0,1,1185330,0,2,0,0,0,0,0,0,2,1
0,6,2023,224353,0,2,0,0,1,1579117,0,0,0,0,0,0,0,0,0,0
0,6,2025,159432,0,1,0,0,1,1901420,0,0,0,0,0,0,0,0,0,0
0,6,2017,73736,1,2,0,0,1,1475660,0,0,0,0,0,0,0,0,0,0
0,6,2021,111334,1,1,0,0,1,1701665,0,0,0,0,0,0,0,0,0,0
0,6,2023,161658,0,2,0,0,1,1735855,0,0,0,0,0,0,0,0,0,0
0,6,2015,7976,0,1,0,0,1,1472560,0,0,0,0,0,1,0,0,0,0
0,6,2019,34828,1,2,0,0,1,1732930,0,0,0,0,0,0,0,0,0,0
0,6,2024,104536,1,0,0,0,1,1958660,0,0,0,0,0,0,0,0,0,0
0,6,2017,186243,1,1,0,0,1,1194392,0,0,0,0,0,0,0,0,0,0
0,6,2022,110335,0,1,0,0,1,1746662,0,0,0,0,0,0,0,1,2,0
0,6,2025,141428,1,1,0,0,1,1946430,0,0,0,0,0,0,0,0,0,0
0,6,2015,83120,0,1,0,0,1,1292200,0,0,0,0,0,0,0,0,0,0
0,6,2016,2044,0,1,0,0,1,1567390,0,0,1,0,0,0,0,0,0,0
0,6,2015,217484,0,0,0,0,1,956290,0,0,0,0,0,0,0,0,0,0
0,6,2022,3761,0,2,0,0,1,2050597,0,0,0,0,0,0,0,0,0,0
0,6,2024,73645,1,2,0,0,1,2035887,0,0,0,0,0,0,0,0,0,0
0,6,2020,70948,1,1,0,0,1,1647630,0,0,0,0,0,0,0,3,0,0
0,6,2016,75811,0,2,0,0,1,1285472,2,3,0,0,0,0,0,0,0,0
0,6,2025,131713,1,0,0,0,1,1970717,0,0,0,0,0,0,0,0,0,0
0,6,2025,24296,1,1,0,0,1,2239260,0,0,0,0,0,0,0,0,0,0
0,6,2022,36413,1,1,0,0,1,1968967,0,0,0,0,0,0,0,0,0,0
0,6,2024,14158,1,0,0,0,1,2154605,2,0,0,0,0,0,0,0,0,0
0,6,2025,87741,0,1,0,0,1,2050647,2,0,0,0,0,0,0,0,0,0
0,6,2015,15590,1,2,0,0,1,1453525,0,0,0,0,0,0,0,1,0,0
0,6,2024,213592,0,1,0,0,1,1686020,0,0,0,0,0,0,0,0,0,0
0,6,2019,115826,0,1,0,0,1,1522935,1,0,0,0,0,0,0,0,0,0
0,6,2015,4500,1,2,0,0,1,1458750,2,0,0,0,0,0,0,0,0,0
0,6,2016,18901,0,1,0,0,0,1149560,0,0,0,0,0,0,0,0,0,0
0,6,2020,77471,0,1,0,0,1,1473822,0,0,0,3,0,3,3,1,0,0
0,6,2024,142651,1,0,0,0,1,1863372,0,0,0,0,0,0,0,0,0,0
0,6,2015,82194,0,1,0,0,1,1294515,0,0,0,0,0,0,0,0,0,0
0,6,2019,70998,0,1,0,0,1,1642505,0,0,0,0,0,0,0,0,0,0
0,6,2025,46178,1,2,0,0,1,2154555,0,0,0,0,0,2,0,0,0,0
0,6,2022,39121,0,1,0,0,0,1471648,0,0,0,0,0,0,0,0,0,0
0,6,2023,148401,0,2,0,0,1,1768997,0,0,0,0,0,0,0,0,0,0
0,6,2025,94562,0,1,0,0,1,2056095,0,0,0,0,0,0,1,0,0,0
0,6,2016,36312,1,0,0,0,1,1459220,0,0,0,0,0,0,0,0,2,0
0,6,2023,3982,0,0,0,0,1,2130045,0,0,0,0,0,0,0,0,0,0
0,6,2017,145962,1,1,0,0,1,1220095,0,0,0,0,0,0,0,0,3,0
0,6,2017,168512,1,2,0,0,1,1238720,0,0,0,0,0,0,0,0,0,0
0,6,2017,28649,1,1,0,0,1,1588377,0,0,0,0,0,0,0,0,0,0
0,6,2018,79480,1,2,0,0,1,1503800,0,0,0,0,0,2,0,1,0,0
0,6,2016,126077,1,1,0,0,1,1264807,0,0,0,0,0,0,0,0,0,0
0,6,2019,51327,0,2,0,0,1,1616682,0,0,0,0,0,0,0,0,3,0
0,6,2016,87522,0,2,0,0,1,1361195,0,0,0,0,0,0,0,0,0,0
0,6,2018,227815,0,0,0,0,1,1170462,0,0,0,0,0,0,0,0,0,0
0,6,2020,248975,0,0,0,0,1,1247562,0,0,0,0,0,0,0,2,0,0
0,6,2022,101041,1,2,0,0,1,1777397,0,0,0,0,2,0,0,0,0,0
0,6,2021,159103,1,2,0,0,1,1582242,0,0,0,0,0,0,0,0,0,0
0,6,2019,136528,0,1,0,0,1,1411180,0,0,1,0,0,0,2,0,2,0
0,6,2024,72553,1,0,0,0,1,1858617,0,3,0,2,0,0,0,0,3,0
0,6,2018,213319,1,1,0,0,1,1206702,0,0,0,0,0,0,0,0,0,0
0,6,2019,133387,0,0,0,0,1,1486532,0,0,0,0,0,0,0,0,0,0
0,6,2025,123627,1,0,0,0,1,1915932,0,0,0,0,0,0,0,0,3,0
0,6,2017,71176,1,1,0,0,1,1452060,0,0,2,0,0,0,0,0,0,0
0,6,2021,38097,0,2,0,0,1,1847257,0,0,0,2,0,0,0,1,0,0
0,6,2023,26635,1,2,0,0,1,2073412,0,0,0,0,0,0,0,0,0,0
0,6,2022,41862,1,0,0,0,1,1880345,0,0,0,0,0,0,3,0,0,0
0,6,2022,171146,0,1,0,0,1,1632135,0,0,0,0,0,0,0,0,0,0
0,6,2021,162978,1,1,0,0,1,1565055,0,0,0,0,0,0,0,0,1,0
0,6,2022,21032,0,1,0,0,1,1977420,0,0,2,0,0,0,0,0,0,0
0,6,2022,92662,0,1,0,0,1,1828345,0,0,0,0,0,0,0,0,0,0
0,6,2023,15995,1,2,0,0,1,2070012,0,0,0,0,0,0,2,0,0,0
0,6,2017,219025,0,1,0,0,1,1112437,0,0,0,0,0,0,0,0,0,0
0,6,2023,18778,1,1,0,0,1,2063055,0,2,0,0,0,0,0,0,0,0
0,6,2016,140835,1,1,0,0,1,1227912,0,0,0,0,0,0,0,0,0,0
0,6,2019,12280,1,2,0,0,1,1759300,0,0,0,0,0,0,0,0,2,0
0,6,2021,226437,1,2,0,0,1,1413907,0,0,0,0,0,0,0,0,0,0
0,6,2016,239112,0,0,0,0,0,714165,0,0,0,0,0,0,2,0,0,0
0,6,2019,149658,1,2,0,0,1,1445855,0,0,0,0,0,0,0,0,0,0
0,6,2022,143614,1,2,0,0,1,1700965,0,0,0,0,0,0,0,0,0,0
0,6,2015,124737,0,2,0,0,1,1188157,0,0,0,0,0,0,0,0,0,0
0,6,2025,39230,1,1,0,0,1,2201925,0,0,0,0,0,0,0,0,0,0
0,6,2020,107697,0,1,0,0,1,1525757,0,0,3,0,2,0,0,0,0,0
0,6,2022,243647,1,1,0,0,1,1353382,0,1,0,2,2,0,2,0,0,0
0,6,2021,131063,1,2,0,0,1,1652342,0,0,0,0,0,0,0,0,0,0
0,6,2018,148011,0,0,0,0,1,1339972,0,0,0,0,0,0,0,2,0,0
0,6,2024,208929,0,0,0,0,1,1630177,2,0,0,0,0,0,2,1,0,0
0,6,2015,181729,1,2,0,0,0,784258,0,0,0,0,0,0,0,0,0,0
0,6,2024,64213,0,1,0,0,1,2044467,1,0,1,0,0,0,0,0,0,0
